family_id,month_index,income,housing,utilities,groceries,transport,insurance,childcare,healthcare,entertainment,dining_out,clothing,education,debt_min_payments,savings_contrib,investment_contrib,unexpected_spend,other_variable,total_spend,cashflow,out_of_norm_any,out_of_norm_category,negative_cashflow_flag,negative_trend_warning,next_3_months_cashflow_risk
129,18,10517.18538,2275.368677,703.0851449,1039.794398,933.0458222,407.9355775,322.6020789,555.8515258,287.7118478,458.7215357,255.2842243,417.4889503,571.3110393,416.1880638,453.4944885,192.3987225,271.1282336,9561.41033,955.7750544,0,,0,0,0
129,19,10032.58391,2217.001029,685.0496386,1013.121642,909.1113757,397.4712337,314.3267059,541.5928492,280.3314773,778.6512436,248.7356857,406.7795438,556.655796,405.5120277,441.8614697,187.4633198,264.1732652,9647.838303,384.7456099,1,dining_out,0,0,0
129,20,10050.77152,2051.593485,633.9389821,937.5339626,841.2837663,367.8164254,290.875202,501.1853158,259.4163128,413.6077479,230.1778419,376.4302547,515.1244359,375.2573062,408.894764,173.4769269,244.4636437,8621.076373,1429.695144,0,,0,0,0
129,21,9917.162392,1982.291154,612.5246767,905.8642922,812.8654043,355.3916756,281.049508,484.2553972,250.6532925,399.6361783,222.4024901,363.7145318,497.7236571,362.5812052,395.0823978,167.6169183,236.205721,8329.8585,1587.303892,0,,0,0,0
129,22,10250.25226,2196.866287,678.8280368,1003.920499,900.8548514,393.861411,311.4719995,536.674118,277.7855146,442.8952052,246.4766751,403.0851833,551.6002635,401.8291787,437.8484961,185.7607831,261.7740509,9231.532554,1018.719702,0,,0,0,0
129,23,10003.65795,2069.702039,639.5344952,945.8091812,848.7094248,371.0629865,293.4426352,505.6090681,261.7060717,417.2584898,232.209525,379.7528464,519.671223,378.5695449,412.5039063,175.0081349,246.6214216,8697.170994,1306.486961,0,,0,0,0
129,24,10283.26536,2305.569622,712.4171868,1053.595578,945.4301298,413.3501022,326.883973,563.2293373,291.5306441,464.8101419,258.6726092,423.0302768,578.8940448,421.7121237,459.5137161,194.9524288,274.7269158,9688.31883,594.9465258,0,,0,0,0
130,1,5495.168549,1143.894387,230.1687107,554.3611448,475.3621953,311.7779541,234.7928924,274.5234868,296.7469735,109.0761327,103.7590067,198.3995648,272.637224,255.3307997,202.9888935,128.1504926,152.4397583,4944.409617,550.7589322,0,,0,0,0
130,2,6852.481738,1535.193295,308.9039212,743.9948327,637.9722322,418.4297348,315.1099248,368.4314053,398.2570152,146.3884687,139.2524811,266.2673104,365.8998971,342.673359,272.4265387,171.9877109,204.5857533,6635.773881,216.7078573,0,,0,0,0
130,3,5794.337703,1237.203292,248.9438621,599.5810812,514.1380879,337.2100742,253.9452441,296.9167132,320.9529976,117.9736102,112.2227595,214.583267,294.8765855,276.1584544,219.546953,138.6038896,164.8744612,5347.731332,446.6063703,0,,0,0,0
130,4,6156.777709,1176.687881,236.7672537,570.2537301,488.9900159,320.7160944,241.5240028,282.3936054,305.2542013,112.2031588,106.7335999,204.0873408,280.4532666,262.6506967,208.8082377,131.8243479,156.8099452,5086.157378,1070.620331,0,,0,0,0
130,5,6327.219438,1304.193855,262.4233685,632.0464609,541.9770055,355.468911,267.6955592,312.9937946,338.3315662,124.3615003,118.2992596,226.2022581,310.8432005,291.1115431,231.4347117,146.1088427,173.801881,5637.293718,689.9257201,0,,0,0,0
130,6,5866.957465,1223.337437,246.1538442,592.8613254,508.3759275,333.43082,251.0991737,293.5890435,317.3559432,116.6514306,110.9650321,212.1783427,291.5717804,273.0634312,217.0863986,137.0504979,163.0266442,5287.797072,579.1603929,0,,0,0,0
130,7,6215.353802,1235.497304,248.6005917,598.7543148,513.4291395,336.745093,253.5950773,296.5072927,320.5104334,117.8109356,112.0680148,214.2873767,294.4699782,275.7776576,219.2442183,138.4127678,164.6471147,5340.357309,874.9964923,0,,0,0,0
130,8,5337.7308,1132.936656,227.9638509,549.050742,470.8085487,308.7913333,232.5437361,271.8937385,293.9043392,108.0312575,102.765066,196.4990319,270.0255447,252.8849042,201.0443979,126.922898,150.979489,4897.045534,440.6852656,0,,0,0,0
130,9,5214.554416,1066.137949,214.522949,516.678341,443.0493601,290.5847886,218.8328011,255.8627008,276.5755418,101.6616619,96.70596859,184.9133168,254.104657,237.9746402,189.190685,119.4394386,142.0776368,4608.312436,606.2419801,0,,0,0,0
130,10,6161.54417,1327.508054,267.1145351,643.3451316,551.6655649,361.8233904,272.4809732,318.5889747,344.3796927,126.5846274,120.4140161,230.2459242,316.399936,296.3155489,235.5719148,148.7207325,176.9088206,5738.067837,423.4763331,0,,0,0,0
130,11,6096.018744,1316.532622,264.9061135,638.0261502,547.1045622,358.8319449,270.2281836,315.9549782,341.5324664,125.5380643,119.4184698,228.3423211,313.7840377,293.8657022,233.6242781,147.4911549,175.4461924,5690.627242,405.3915027,0,,0,0,0
130,12,6484.242312,1302.470937,262.0766914,631.2114895,541.2610212,354.9993152,267.3419173,312.5803109,337.8846098,124.1972112,118.1429792,225.9034313,310.432558,290.7269672,231.1289725,145.9158242,285.7808328,5742.055068,742.187244,1,other_variable,0,0,0
130,13,5858.41151,1187.749173,238.9929516,575.6143216,493.5866991,323.7309418,243.7944158,285.0482075,308.1237013,113.2579091,107.7369343,206.0058357,283.0896288,265.1197083,210.7711107,133.0635445,158.2840155,5133.969098,724.4424116,0,,0,0,0
130,14,6003.842429,1245.477289,250.6087144,603.5908766,517.5764695,339.4652211,255.643544,298.9023917,323.0994227,118.7625778,112.9732673,216.0183273,296.8486203,278.0053087,221.0152088,139.5308255,165.9770858,5383.49515,620.347279,0,,0,0,0
130,15,6210.285553,1251.897243,251.9005056,606.7021546,520.2443765,341.2150334,256.9612878,300.4431182,324.7648755,119.374753,113.5556009,217.1318184,298.3787604,279.4383188,222.1544569,140.2500531,166.8326337,5411.24499,799.0405629,0,,0,0,0
130,16,6094.600088,1314.154343,264.4275681,636.8735739,546.1162332,358.1837251,269.740024,315.3842144,340.9154976,125.3112833,119.2027437,227.9298271,313.2171957,293.3348421,233.2022424,147.2247162,175.1292538,5680.347284,414.2528041,0,,0,0,0
130,17,5640.553851,1212.677672,244.0089396,587.6953246,503.946105,330.5254122,248.9111771,291.030804,314.5906067,115.634968,109.9981189,210.3294896,289.0311186,270.6840452,215.1947783,135.8562844,161.606083,5241.720928,398.8329233,0,,0,0,0
130,18,5706.501529,1213.561033,244.186685,588.1234242,504.3131984,330.7661795,249.0924934,291.2428019,314.8197665,115.7192009,110.0782457,210.4827016,289.2416599,270.8812217,215.3515343,135.9552473,161.7238031,5245.539196,460.9623328,0,,0,0,0
130,19,5543.890932,1105.734787,222.4904267,535.8680044,459.5044104,301.3772369,226.9603486,265.3655553,286.8476804,105.4374213,100.2976713,191.7810797,263.542217,246.8131242,196.2173112,123.8754725,147.3544634,4779.46721,764.4237221,0,,0,0,0
130,20,5483.260959,1026.403354,206.5277523,497.4219166,426.5370625,279.7547933,210.6769777,246.3267858,266.2676662,97.87276669,93.10177033,178.021661,244.6342637,229.105407,182.1396131,202.4342488,136.7824521,4524.008491,959.2524687,1,unexpected_spend,0,0,0
130,21,5814.196836,1120.890519,225.5399874,543.2128687,465.8025986,305.5080581,230.0711762,269.0027831,290.7793525,106.8825972,101.6723993,194.4097233,267.1544532,250.1960634,198.90676,125.5733692,149.3741745,4844.976884,969.2199524,0,,0,0,0
130,22,5474.148261,1184.123681,333.8190167,573.8573135,492.0800725,322.7427839,243.0502565,284.1781249,307.183183,112.9122001,107.4080776,205.3770224,282.2255246,264.3104556,210.1277519,132.6573807,157.8008686,5213.853714,260.2945473,1,utilities,0,0,0
130,23,5769.091434,1073.312347,215.9665455,520.155242,446.0307871,292.5402307,220.3054,257.5844863,278.4367109,102.3457772,97.35673533,186.1576603,255.8146121,239.576051,190.4638123,120.2431865,143.0337247,4639.323309,1129.768125,0,,0,0,0
130,24,5467.548037,1169.833961,235.3881421,566.932141,486.1417682,318.8480013,240.1171843,280.7487314,303.47617,111.5496027,106.1119026,202.8985817,278.8196946,261.1208204,207.5919805,131.0565032,155.8965655,5056.53175,411.0162874,0,,0,0,0
131,1,7351.550818,1565.445843,296.0654294,825.8521652,565.8785975,253.6376351,289.5190903,432.384576,223.4560511,438.6897264,129.2938461,244.4016715,345.6936501,301.4863528,291.0000019,90.3276816,408.181818,6701.314136,650.2366823,0,,0,0,0
131,2,7180.170391,1591.248817,300.9454249,839.4645441,575.2058769,257.8183006,294.2911836,439.5114965,227.1392387,445.9205736,131.4249743,248.4301022,351.3916589,306.4557005,295.7965048,91.81653722,414.9098086,6811.770742,368.3996483,0,,0,0,1
131,3,7286.702974,1458.145835,275.7722822,769.2459631,527.0917061,236.2526069,269.6746474,402.7477358,208.1397525,408.6207137,120.4316866,227.6497019,321.9988468,280.8216405,271.0540532,84.13637132,380.2039021,6241.987445,1044.715529,0,,0,0,1
131,4,7808.976245,1685.61509,318.7924755,889.2475446,609.3174717,273.1077713,311.7436159,465.5759696,240.6093404,472.365126,139.2189063,263.162822,372.2303367,324.6295285,313.3382076,97.26155898,439.515321,7215.731086,593.2451586,0,,0,0,1
131,5,7764.333589,1781.177669,336.8657778,939.6616571,643.8615082,288.5910706,329.4172972,491.9708688,254.2502062,829.2723788,147.1116439,278.0823123,393.3331918,343.0337509,331.1022911,102.7756087,464.4327638,7954.939997,-190.6064075,1,dining_out,1,0,0
131,6,8092.263131,1767.151578,334.213089,932.2621818,638.7913457,286.3185266,326.8232623,488.0967869,252.2480833,495.214348,145.9531961,275.8925207,390.2358437,340.3324916,328.4949876,101.9662902,460.7755338,7564.770065,527.4930658,0,,0,0,0
131,7,7539.148266,1746.664576,330.3384783,921.4542478,631.3856879,282.9991688,323.0343236,482.4381664,249.3237121,489.473212,144.2611265,272.694034,385.7117481,336.3869373,324.6866682,100.7841711,455.4336551,7477.069913,62.07835355,0,,0,0,0
131,8,7699.726274,1787.575015,338.0756778,943.0365816,646.1740256,289.6275853,330.6004449,493.7378501,255.1633809,500.9376707,147.6400157,279.0810833,394.7459022,344.2658039,332.2914907,103.1447415,466.1008381,7652.198107,47.52816673,0,,0,1,0
131,9,8579.981614,1859.36323,351.6526461,980.9085099,672.1240862,301.2588998,343.8772112,513.5661418,265.4106284,521.0551041,153.5691729,290.288855,410.5987215,358.091365,345.6361687,107.2869883,484.8192398,7959.506969,620.4746458,0,,0,0,0
131,10,8315.604307,1486.049656,281.049601,783.9666455,537.1784013,240.773657,274.8352787,410.4549215,212.1228208,416.4402877,122.7363287,232.0061225,328.1607806,286.1955864,276.2410816,85.74644776,387.4796775,6361.437295,1954.167012,0,,0,0,0
131,11,7980.176933,1788.723612,338.2929066,943.642525,646.5892215,289.813684,330.8128705,494.0550988,255.3273348,501.2595457,147.7348811,279.2604054,394.9995442,344.4870102,332.5050029,103.2110166,466.4003289,7657.114988,323.0619452,0,,0,0,0
131,12,8348.708019,1626.7981,307.6686941,858.218596,588.0562599,263.5780885,300.8657937,449.3304001,232.2136413,455.8826591,134.361073,253.9801532,359.2419219,313.3020719,302.4047446,93.86776394,424.1790984,6963.94906,1384.758959,0,,0,0,0
131,13,8015.915607,1432.493441,270.9207653,755.713023,517.8188586,232.0963388,264.930403,395.6624064,204.4780592,401.4320641,118.3129952,223.6447803,316.3340902,275.8812929,266.2855417,82.65620434,373.5151746,6132.175439,1883.740168,0,,0,0,0
131,14,8260.607351,1540.480923,291.3439312,812.6819025,556.8542586,249.5927534,284.9019898,425.4891307,219.8924897,431.6937298,127.2319348,240.5040802,340.1807067,296.6784046,286.3592846,88.88718251,401.6723458,6594.445048,1666.162303,0,,0,0,0
131,15,8508.530132,1915.798319,362.3259498,1010.680885,692.5242867,310.4026608,354.3145162,529.1538176,273.4663285,536.8700835,158.2302793,299.099655,423.0611469,368.9600957,356.1268613,110.5433454,499.5343943,8201.092625,307.437507,0,,0,1,0
131,16,8059.754015,1747.501321,330.4967279,921.8956732,631.6881551,283.1347404,323.1890741,482.6692798,249.4431514,489.7076956,144.3302353,272.8246689,385.8965244,336.5480844,324.8422103,100.832452,455.6518319,7480.651825,579.1021897,0,,0,0,0
131,17,8169.611722,1742.529972,329.5565201,919.2730344,629.8911081,282.3292695,322.2696554,481.2961666,248.7335274,488.3145592,143.9196399,272.0485284,384.7987135,335.5906615,323.9180886,100.5456006,454.3555788,7459.370624,710.2410986,0,,0,0,0
131,18,7923.240793,1728.01919,326.8121639,911.6178599,624.645739,279.9781945,319.5859799,477.2882103,246.6622184,484.2481578,142.7211603,269.7830655,381.5943322,332.7960565,321.220686,99.70831496,450.5719681,7397.253297,525.9874962,0,,0,0,0
131,19,7807.740331,1461.287185,276.366391,770.9031847,528.2272438,236.7615766,270.2556198,403.6153936,208.5881574,409.5010239,216.3040099,228.140138,322.6925436,281.4266274,271.6379974,84.31763015,381.0229927,6351.047715,1456.692616,1,clothing,0,0,0
131,20,8296.194686,1722.105789,325.6937902,908.4982409,622.5081583,279.0200898,318.4923347,475.6548972,245.8181233,482.5910273,142.2327587,268.8598493,380.2884901,331.6572054,320.1214467,99.36710624,449.0300798,7371.939387,924.2552987,0,,0,0,0
131,21,8447.14098,1706.738812,322.787506,900.3913806,616.9532915,276.5302921,315.6503118,471.4104555,243.6245987,478.284692,140.963564,266.460715,376.8950376,328.6977075,317.2648865,98.4804174,445.0232211,7306.15689,1140.98409,0,,0,0,0
131,22,8963.835241,1902.739798,359.8562531,1003.791852,687.8038824,308.2868851,351.8994272,525.5469838,271.6023193,533.2106539,157.1517455,297.0609231,420.1774651,366.445179,353.6994189,109.7898566,496.1294532,8145.192097,818.6431442,0,,0,0,0
131,23,8500.669555,1808.35211,342.0051523,953.9975543,653.6845464,292.9939446,334.4430344,499.4765958,258.1291607,506.7601004,149.3560448,282.32486,399.3340583,348.2672267,336.1537353,104.3435992,471.5183571,7741.14008,759.5294746,0,,0,0,0
131,24,8764.355262,1906.323823,360.5340829,1005.682607,689.0994385,308.8675782,352.5622694,526.5369108,272.1139128,534.2150163,157.4477585,297.6204709,420.9689167,367.1354198,354.3656516,109.9966582,497.063969,8160.534484,603.8207783,0,,0,0,0
132,1,8140.221921,1726.252775,357.4610113,886.1826399,672.1363912,451.1714455,344.2178932,451.3123611,414.9572403,342.1086076,113.7521976,300.8027713,351.1912343,366.7286526,242.1174306,179.4090674,335.6406423,7535.442362,604.7795589,1,entertainment,0,0,0
132,2,8836.354501,1909.932618,395.4962186,980.4758336,743.6542523,499.1777984,380.8439825,499.333708,284.8282142,378.5102609,125.8558628,332.8093269,388.5593136,405.749972,267.8796435,198.4988726,371.3540795,8162.959957,673.3945441,0,,0,0,0
132,3,8868.66857,1866.211384,386.4427145,958.0312651,726.6308865,487.7508668,372.1258902,487.9032074,278.3080674,369.845591,122.9748326,325.1908202,379.6646057,396.4617441,261.747475,193.9549344,362.8532254,7976.09751,892.57106,0,,0,0,0
132,4,8625.478987,1699.392419,351.8989462,872.393708,661.6780021,444.1512535,338.86189,444.2899765,253.4303584,336.7854247,111.9822224,296.1223039,345.7267265,361.0223837,238.3501025,176.6174765,330.4181004,7263.121294,1362.357693,0,,0,0,1
132,5,8595.087679,1666.44257,345.0759094,855.4786975,648.8485992,435.5395188,332.2916312,435.6755521,248.5165481,330.2554269,109.8109774,290.3807312,339.023364,354.0224508,233.7286862,173.193006,324.0115599,7122.295229,1472.79245,0,,0,0,1
132,6,8493.177449,1798.018491,372.3217813,923.0240183,700.079199,469.9280507,358.5281054,470.0748247,268.1384627,356.3311303,118.4812315,313.3080814,365.7913501,381.9747073,252.1830079,186.8676623,349.5942714,7684.644376,808.5330736,0,,0,0,1
132,7,8731.000809,2176.636723,450.7235413,1117.390051,847.4985661,568.8832774,434.0252584,569.0609583,324.6017922,431.3656546,143.430449,379.2830155,442.8179629,462.4091349,305.2865132,226.2173709,423.2101799,9302.840449,-571.8396399,0,,1,0,0
132,8,8382.219483,1751.861792,362.7639572,899.3291886,682.1075568,457.8645888,349.324377,458.0075949,261.2551151,347.1838001,115.4397152,305.2651903,356.4011679,372.1690842,245.7092507,182.0706068,340.6198823,7487.372868,894.8466148,0,,0,0,0
132,9,8378.454056,1723.267013,356.8427393,884.64988,670.9738502,450.39109,343.6225268,450.5317619,256.9907762,341.5168895,113.5554494,300.2824966,350.5838067,366.0943511,241.6986593,179.0987577,335.0601113,7365.160159,1013.293898,0,,0,0,0
132,10,8721.061263,1929.558647,399.560247,990.5509784,751.2958729,504.307235,384.7574479,504.4647466,287.7550436,382.3997456,127.1491288,336.2291992,392.55206,409.9193657,270.6323133,200.5386015,375.1700289,8246.840662,474.220601,0,,0,0,0
132,11,8709.904783,1813.059759,375.4364275,930.7455468,705.9356896,473.8592191,361.5273611,474.0072209,270.3815666,359.3120072,119.4723825,315.9290503,368.8513662,385.1701048,254.292637,188.4308979,352.5187913,7748.930028,960.9747553,0,,0,0,0
132,12,8735.324883,1684.835498,348.8845954,864.9208221,656.0100976,440.3466735,335.959214,440.4842082,251.2594852,333.9005357,111.0229876,293.5857333,342.7652466,357.9298819,236.3084061,175.104579,327.5877536,7200.905718,1534.419165,0,,0,0,0
132,13,8688.405088,1787.659337,370.1766762,917.7060818,696.0457431,467.2205941,356.4624716,467.3665224,266.5936023,354.2781541,117.7986104,311.5029794,363.6838696,379.7739875,250.7300737,185.7910377,347.5801092,7640.369851,1048.035237,0,,0,0,0
132,14,8925.799092,1942.611505,402.2631465,997.2517445,756.3781534,507.7187149,387.3602111,507.8772921,289.701616,384.9865597,128.0092527,338.5036841,395.2075513,412.6923413,272.4630558,201.8951821,377.7079362,8302.627947,623.171145,0,,0,0,0
132,15,8852.887901,1836.0162,380.1900954,942.5303789,714.874044,479.8590881,366.1049164,480.0089639,273.8050602,363.8615124,120.9851074,319.929253,373.521656,390.0470177,257.5124171,190.8167557,356.9822828,7847.044749,1005.843153,0,,0,0,0
132,16,8426.638434,1831.928604,379.3436632,940.4319863,713.2824917,478.7907589,365.2898426,478.9403009,273.1954772,363.0514331,120.7157535,319.2169818,372.69007,389.1786406,256.9391071,190.3919328,356.187519,7829.574563,597.0638715,0,,0,0,0
132,17,8753.728543,1925.97442,398.8180489,988.7109928,749.9003126,503.3704653,384.0427465,503.5276844,287.2205278,381.6894237,126.9129445,335.6046409,391.8228798,409.1579251,270.1296036,200.1660935,374.4731365,8231.521845,522.2066974,0,,0,0,0
132,18,9377.045421,1952.335572,404.276742,1002.243655,760.1643308,510.2601859,389.2992075,510.4195569,291.151766,386.9136743,128.6500245,340.198121,397.1858288,414.7581419,273.8269152,202.9058022,379.5986165,8344.188141,1032.85728,0,,0,0,0
132,19,8694.73558,1829.085146,378.7548587,938.9722794,712.1753586,478.0475959,364.722852,478.1969059,272.7714323,362.4879169,120.5283826,318.721504,372.111593,388.5745706,256.5402948,190.0964128,355.6346567,7817.42176,877.3138193,0,,0,0,0
132,20,9125.955091,1885.344336,390.4046399,967.8532859,734.080522,492.7514334,375.9410352,492.9053358,281.1613643,373.6373577,124.2356071,328.524773,383.5570399,400.5263875,264.4309878,195.943418,366.5733043,8057.870828,1068.084263,0,,0,0,0
132,21,8871.748496,1931.361861,399.9336447,991.4766698,751.9979752,504.778521,385.1170121,504.9361799,288.0239569,382.7571064,127.2679524,336.5434127,392.9189084,410.3024442,270.885225,200.7260091,375.5206334,8254.547513,617.2009833,0,,0,0,0
132,22,9209.849028,1899.095645,393.25217,974.9126061,739.4347524,496.3454597,378.6830708,496.5004846,283.2120967,376.3625908,125.1417557,330.9209642,386.354625,403.4477435,266.3596923,197.3725884,369.2470136,8116.643259,1093.205769,0,,0,0,0
132,23,8583.971224,1857.091861,384.5543041,953.3497014,1060.085842,485.3673989,370.3074411,485.518995,276.9480732,368.0382849,122.3738976,323.6017264,377.8093176,394.5243742,260.4684066,193.0071445,361.0800886,8274.126858,309.8443663,1,transport,0,0,0
132,24,8869.608443,1891.763999,391.7339811,971.1488596,736.5800914,494.4292689,377.2211273,494.5836954,282.1187284,374.9096058,124.6586336,329.6434111,384.8630648,401.8901936,265.3313844,196.610612,367.821499,8085.308155,784.3002881,0,,0,0,0
133,1,8553.176322,1803.110366,500.3319902,907.9877671,673.6336192,267.8466699,417.940098,426.858187,252.790282,280.4588168,215.1411061,311.5890085,433.5839246,387.8746563,213.5437367,130.3368341,128.8783572,7351.90542,1201.270902,0,,0,0,1
133,2,8823.799533,1980.781624,549.6326961,997.4572368,740.010772,294.2392056,459.1222376,468.9190793,277.6992216,308.0941029,236.3402471,342.2917386,476.3075441,426.094268,234.5854794,143.1797025,141.5775132,8076.332669,747.4668643,0,,0,0,1
133,3,8585.292316,1903.798109,528.2711001,958.6908412,711.25009,282.8035339,441.2783506,450.6944358,266.9063801,296.1199576,227.1548312,328.9884947,457.7957463,409.5340203,225.468263,137.6149918,136.0750719,7762.444218,822.8480983,0,,0,0,1
133,4,8908.127483,2197.71602,609.828245,1106.698347,821.0564501,326.4641635,509.405118,520.2749058,308.1127272,341.8364434,262.2241346,379.7793904,528.4725522,472.7599386,260.2771855,158.8606852,157.0830248,8960.849331,-52.72184818,0,,1,0,0
133,5,8640.824403,1902.578745,527.9327476,958.0768092,710.7945413,282.622401,440.9957161,450.4057705,266.7354292,295.9302956,227.0093408,328.7777808,457.5025326,409.2717177,225.3238527,137.5268507,135.9879172,7757.472448,883.3519542,0,,0,0,0
133,6,9089.885514,1940.315141,538.4039459,977.0796316,724.8926828,288.2280302,449.7425756,459.3392722,272.0259507,301.7998781,231.5119215,335.2988715,466.576794,417.3893527,229.7930029,140.2546052,138.6851479,7911.336804,1178.548709,0,,0,0,0
133,7,8187.295993,1834.331542,508.9953273,923.7097362,685.2977047,272.4844825,425.1768049,434.2493122,343.8215667,285.315011,218.8663125,316.9842274,441.0915071,394.5907748,217.2412844,132.5936394,131.1099088,7565.859142,621.4368516,1,entertainment,0,0,0
133,8,8860.406504,1998.141077,841.6691482,1006.198893,746.4961826,296.8179006,463.1459577,473.0286584,280.1329612,310.7942213,238.411519,345.2915632,480.4818752,429.828533,236.6413726,144.4345209,142.8182902,8434.332674,426.0738299,1,utilities,0,1,0
133,9,8461.401393,1705.390484,473.2164103,858.7792109,637.1259271,253.3306727,395.2897612,403.7245328,239.0902683,265.2593021,203.4814961,294.7023876,410.0857678,366.8537214,201.9706965,123.2732065,121.8937721,6953.467617,1507.933775,0,,0,0,0
133,10,8425.94741,1997.485361,554.2676948,1005.868696,746.2512103,296.720496,462.9939705,472.873428,280.0410319,310.6922302,374.4974171,345.1782513,480.324199,429.6874792,236.5637157,144.3871229,142.7714225,8280.603727,145.343683,1,clothing,0,0,0
133,11,8026.175152,1745.615986,484.3782923,879.0354658,652.1539868,259.306051,404.6135665,413.2472913,244.7297544,271.5160442,208.2810686,301.6536116,419.7585705,375.5067982,206.7346333,126.1808846,124.7689131,7117.480918,908.6942342,0,,0,0,0
133,12,8233.11695,1741.233978,483.1623609,876.8288293,650.5168892,258.6551169,403.5978679,412.2099196,244.1154111,270.8344594,207.7582221,300.8963727,418.7048536,374.5641661,206.2156688,125.8641336,124.4557065,7099.613956,1133.502995,0,,0,0,0
133,13,8376.691365,1898.182519,526.7128708,955.8630127,709.1521318,281.9693548,439.9767218,449.3650327,266.1190924,295.2464993,226.4847978,328.0180848,456.4453966,408.3260271,224.8032043,137.209072,135.6736944,7739.547512,637.1438524,0,,0,0,0
133,14,8385.114628,1742.385087,483.4817738,877.4084904,650.9469382,258.8261107,403.8646817,412.4824266,244.2767929,271.0135048,207.8955686,301.0952917,418.9816544,374.8117861,206.3519956,125.9473409,124.5379827,7104.307426,1280.807202,0,,0,0,1
133,15,7714.423542,1729.626603,479.9415147,870.9837324,646.1804279,256.9308758,400.9074127,409.4620549,242.4880943,269.0290287,206.3732689,298.8905439,415.9136925,372.0672548,204.8409985,125.0251009,123.6260627,7052.286666,662.1368755,0,,0,0,1
133,16,8009.395031,1962.928454,544.6787496,988.4669606,733.3409108,291.5871703,454.9840795,464.6926204,275.1962645,305.3171907,234.2100664,339.2065966,472.0144915,422.2537974,232.4711148,141.889196,140.3014475,8003.53911,5.855920978,0,,0,1,1
133,17,8679.475746,2144.666468,595.1079104,1079.984317,801.237385,318.5838106,497.1088463,507.7162538,300.6753504,333.585027,255.8944393,370.6120883,515.7160214,461.3482263,253.9944865,155.0260277,153.2912773,8744.547936,-65.07218996,0,,1,0,0
133,18,7785.04166,1777.110717,493.1175364,894.8951888,663.9202715,263.9844995,411.9136804,420.7031766,249.1452146,276.4147877,212.0389148,307.0961027,427.3319335,382.2817624,210.4645784,128.4574638,127.0200172,7245.895845,539.1458147,0,,0,0,0
133,19,8281.312779,1911.123066,530.3036493,962.3794517,713.9866599,283.8916345,442.9761908,452.428505,267.9333156,297.2592937,228.0288207,330.2542942,459.5571381,411.1097226,226.3357632,138.1444723,208.3433541,7864.055332,417.2574466,1,other_variable,0,0,0
133,20,7866.659734,1869.69218,518.8072936,941.5162039,698.508274,277.7371998,433.3729912,442.6203903,262.1248384,290.815064,223.0854257,323.0947719,449.5944831,402.1973503,221.4290717,135.1496636,133.6373309,7623.382532,243.2772015,0,,0,1,0
133,21,7926.073706,1762.984111,489.1976471,887.7814891,658.6426373,261.8860342,408.6392967,417.3589234,247.1647098,274.2175116,210.3533753,304.6549348,423.934987,379.2429287,208.7915537,127.4363299,126.0103099,7188.296779,737.7769268,0,,0,0,0
133,22,7417.533268,1700.625342,471.8941657,856.3796404,635.3456924,252.6228251,394.1852565,402.59646,238.4222108,264.518124,202.9129354,293.8789406,408.9399207,365.8286717,201.4063571,122.9287609,121.5531808,6934.038484,483.4947838,0,,0,0,0
133,23,7753.711883,1759.218679,488.1528048,885.88534,657.2358895,261.3266905,407.7665132,416.4675163,246.6368084,273.63183,209.9040966,304.0042441,423.0295346,378.4329308,208.3456107,127.1641477,125.7411735,7172.94381,580.7680735,0,,0,0,0
133,24,7855.3216,1752.743055,486.3559311,882.6244266,654.8166268,260.364756,406.2655387,414.9345137,245.7289468,272.6246006,209.1314468,302.8852149,421.4723774,377.0399322,207.5786977,126.6960609,125.2783245,7146.54045,708.7811501,0,,0,0,0
134,1,7602.009429,1703.821669,352.4986719,862.6166146,584.2973305,297.2498059,252.8771623,399.4490853,311.7280705,182.2833923,166.3283394,328.6225461,416.3195254,307.3442327,384.1699367,241.2899113,319.2468196,7110.143114,491.8663155,0,,0,0,0
134,2,8025.762275,1721.844534,356.2273696,871.7412918,590.4779726,300.3940863,255.5520731,403.6744201,315.0255006,184.2115688,168.0877449,332.0986844,420.7233141,310.595291,388.23365,243.8422532,322.6237824,7185.353537,840.4087385,0,,0,0,0
134,3,7649.734002,1701.556072,352.0299492,861.4695805,583.5203817,296.8545484,252.5409078,398.917932,311.3135611,182.0410074,166.1071701,328.1855719,415.7659392,306.9355525,383.6591002,240.9690645,318.8223124,7100.688651,549.0453511,0,,0,0,0
134,4,7663.71046,1619.111082,334.9731469,819.7290514,555.2472424,282.4711433,240.3046183,379.5892801,296.2295778,173.2206286,158.0588289,312.284094,395.6209559,292.0636955,365.06978,229.2934622,303.3745098,6756.641097,907.0693627,0,,0,0,0
134,5,8070.412185,1872.101678,387.3136298,947.8139883,642.0061634,326.6080426,277.8528812,438.9011576,342.5162706,200.2868321,182.7559591,361.0793495,457.4378271,337.6994577,422.1129453,265.1212014,350.777618,7812.385001,258.0271839,0,,0,0,0
134,6,8103.124221,1729.955186,357.9053586,875.8475802,593.2593859,301.8090758,256.7558367,405.5759057,316.5094105,185.0792871,168.8795127,333.6630166,422.7051076,312.0583326,390.0624028,244.9908585,440.643338,7335.699595,767.4246256,1,other_variable,0,0,0
